Source_ID,Session_ID,Source,Medium,Campaign,Keyword
2459,2459,Email Campaign,Social,,
2460,2460,Direct,Paid,identify,
2461,2461,Email Campaign,Social,,
2462,2462,Twitter,Referral,,
2463,2463,Facebook,Organic,life,
2464,2464,Email Campaign,Paid,,
2465,2465,Twitter,Paid,,drop
2466,2466,Email Campaign,Social,,
2467,2467,Direct,Organic,,
2468,2468,Google,Organic,successful,
2469,2469,Email Campaign,Social,white,
2470,2470,Facebook,Referral,,
2471,2471,Email Campaign,Social,continue,market
2472,2472,Facebook,Social,need,small
2473,2473,Direct,Referral,seven,
2474,2474,Email Campaign,Organic,,
2475,2475,Email Campaign,Social,citizen,
2476,2476,Twitter,Organic,,
2477,2477,Direct,Social,per,
2478,2478,Facebook,Paid,,
2479,2479,Direct,Organic,,
2480,2480,Twitter,Social,,
2481,2481,Google,Social,goal,
2482,2482,Direct,Referral,administration,
2483,2483,Email Campaign,Paid,,yard
2484,2484,Google,Organic,get,
2485,2485,Facebook,Referral,lose,rule
2486,2486,Google,Social,,
2487,2487,Email Campaign,Organic,blood,
2488,2488,Facebook,Social,relationship,
2489,2489,Facebook,Organic,,series
2490,2490,Twitter,Organic,use,
2491,2491,Google,Social,Democrat,
2492,2492,Twitter,Paid,,every
2493,2493,Twitter,Social,recognize,help
2494,2494,Direct,Paid,,
2495,2495,Google,Organic,,
2496,2496,Google,Paid,suggest,choose
2497,2497,Direct,Paid,,
2498,2498,Facebook,Organic,expect,
2499,2499,Twitter,Social,loss,
2500,2500,Google,Referral,,positive
2501,2501,Email Campaign,Organic,oil,
2502,2502,Direct,Social,,
2503,2503,Direct,Social,,hospital
2504,2504,Facebook,Organic,computer,
2505,2505,Google,Organic,research,dinner
2506,2506,Twitter,Social,medical,performance
2507,2507,Direct,Paid,,themselves
2508,2508,Facebook,Social,without,discuss
2509,2509,Facebook,Organic,,party
2510,2510,Email Campaign,Organic,person,
2511,2511,Facebook,Paid,,
2512,2512,Facebook,Organic,interesting,I
2513,2513,Email Campaign,Social,,
2514,2514,Facebook,Social,,message
2515,2515,Twitter,Organic,,
2516,2516,Direct,Organic,,also
2517,2517,Google,Paid,,
2518,2518,Facebook,Social,item,
2519,2519,Email Campaign,Referral,,
2520,2520,Email Campaign,Organic,until,
2521,2521,Facebook,Organic,society,
2522,2522,Facebook,Social,approach,
2523,2523,Email Campaign,Social,,score
2524,2524,Google,Social,,
2525,2525,Direct,Organic,wife,
2526,2526,Google,Organic,place,radio
2527,2527,Email Campaign,Paid,should,
2528,2528,Email Campaign,Paid,gas,
2529,2529,Direct,Social,through,
2530,2530,Twitter,Organic,,
2531,2531,Direct,Paid,,
2532,2532,Direct,Paid,practice,
2533,2533,Email Campaign,Social,,
2534,2534,Twitter,Paid,,candidate
2535,2535,Email Campaign,Social,,
2536,2536,Facebook,Organic,material,position
2537,2537,Facebook,Paid,guess,
2538,2538,Facebook,Social,,
2539,2539,Direct,Social,while,scientist
2540,2540,Email Campaign,Referral,son,keep
2541,2541,Google,Referral,,
2542,2542,Google,Referral,,
2543,2543,Facebook,Organic,,
2544,2544,Google,Organic,senior,
2545,2545,Facebook,Social,health,on
2546,2546,Twitter,Organic,,win
2547,2547,Twitter,Referral,table,
2548,2548,Google,Paid,daughter,
2549,2549,Google,Referral,,
2550,2550,Facebook,Social,garden,
2551,2551,Google,Paid,,
2552,2552,Twitter,Organic,prepare,
2553,2553,Direct,Referral,,
2554,2554,Google,Organic,us,
2555,2555,Direct,Social,eat,
2556,2556,Twitter,Organic,conference,
2557,2557,Google,Organic,or,
2558,2558,Direct,Organic,too,
2559,2559,Facebook,Social,end,
2560,2560,Email Campaign,Organic,,
2561,2561,Google,Social,buy,
2562,2562,Twitter,Social,author,music
2563,2563,Email Campaign,Organic,,
2564,2564,Email Campaign,Referral,,difficult
2565,2565,Twitter,Referral,,
2566,2566,Direct,Organic,,fact
2567,2567,Twitter,Paid,,fire
2568,2568,Facebook,Referral,name,
2569,2569,Direct,Referral,,
2570,2570,Direct,Social,,
2571,2571,Twitter,Organic,fly,measure
2572,2572,Twitter,Social,hair,
2573,2573,Google,Referral,,
2574,2574,Facebook,Organic,,scene
2575,2575,Direct,Social,,
2576,2576,Google,Social,happy,whose
2577,2577,Facebook,Referral,key,
2578,2578,Direct,Organic,dinner,
2579,2579,Facebook,Referral,mean,
2580,2580,Facebook,Referral,reduce,
2581,2581,Twitter,Referral,,
2582,2582,Direct,Referral,,
2583,2583,Email Campaign,Organic,,
2584,2584,Facebook,Organic,,
2585,2585,Facebook,Referral,,
2586,2586,Email Campaign,Referral,very,long
2587,2587,Twitter,Organic,,
2588,2588,Google,Paid,,
2589,2589,Direct,Paid,relationship,
2590,2590,Direct,Organic,,exactly
2591,2591,Direct,Referral,number,
2592,2592,Google,Paid,police,interest
2593,2593,Google,Paid,American,language
2594,2594,Facebook,Organic,,
2595,2595,Email Campaign,Social,,
2596,2596,Google,Referral,,
2597,2597,Google,Organic,traditional,
2598,2598,Email Campaign,Referral,responsibility,
2599,2599,Google,Referral,,
2600,2600,Twitter,Social,,
2601,2601,Direct,Paid,,out
2602,2602,Google,Referral,,concern
2603,2603,Twitter,Referral,,occur
2604,2604,Google,Organic,generation,
2605,2605,Direct,Organic,about,forward
2606,2606,Facebook,Referral,,
2607,2607,Twitter,Social,station,follow
2608,2608,Google,Social,,carry
2609,2609,Google,Referral,,
2610,2610,Email Campaign,Organic,,
2611,2611,Twitter,Paid,,
2612,2612,Direct,Referral,,discuss
2613,2613,Twitter,Organic,,
2614,2614,Facebook,Organic,such,education
2615,2615,Google,Paid,,leave
2616,2616,Email Campaign,Organic,,
2617,2617,Email Campaign,Organic,,
2618,2618,Email Campaign,Social,,her
2619,2619,Google,Social,,
2620,2620,Facebook,Organic,enjoy,soon
2621,2621,Direct,Social,,
2622,2622,Direct,Paid,my,final
2623,2623,Facebook,Organic,lay,
2624,2624,Twitter,Referral,during,
2625,2625,Email Campaign,Social,sister,
2626,2626,Email Campaign,Social,,community
2627,2627,Direct,Paid,successful,
2628,2628,Twitter,Paid,,
2629,2629,Google,Social,challenge,
2630,2630,Google,Organic,,
2631,2631,Facebook,Referral,reality,
2632,2632,Email Campaign,Social,,detail
2633,2633,Email Campaign,Paid,fact,
2634,2634,Email Campaign,Referral,case,
2635,2635,Email Campaign,Paid,,reason
2636,2636,Google,Organic,affect,
2637,2637,Twitter,Social,audience,eat
2638,2638,Email Campaign,Organic,very,
2639,2639,Email Campaign,Organic,laugh,chair
2640,2640,Email Campaign,Referral,interesting,
2641,2641,Email Campaign,Social,,
2642,2642,Google,Paid,,
2643,2643,Facebook,Referral,treat,
2644,2644,Facebook,Social,,himself
2645,2645,Google,Social,,meet
2646,2646,Twitter,Social,,
2647,2647,Twitter,Referral,,
2648,2648,Direct,Paid,party,wife
2649,2649,Facebook,Paid,sound,
2650,2650,Google,Organic,something,each
2651,2651,Twitter,Paid,catch,
2652,2652,Google,Social,,
2653,2653,Twitter,Referral,,house
2654,2654,Google,Social,us,
2655,2655,Direct,Referral,method,want
2656,2656,Facebook,Organic,drop,
2657,2657,Google,Paid,,
2658,2658,Direct,Paid,eat,
2659,2659,Twitter,Referral,western,turn
2660,2660,Twitter,Social,,rock
2661,2661,Google,Paid,,
2662,2662,Google,Paid,relate,
2663,2663,Email Campaign,Organic,single,
2664,2664,Facebook,Referral,chair,western
2665,2665,Google,Organic,,writer
2666,2666,Direct,Paid,,
2667,2667,Google,Referral,born,
2668,2668,Google,Paid,,
2669,2669,Direct,Organic,training,
2670,2670,Direct,Organic,per,cup
2671,2671,Direct,Social,,lead
2672,2672,Email Campaign,Organic,city,
2673,2673,Google,Social,,
2674,2674,Facebook,Referral,,
2675,2675,Email Campaign,Paid,director,
2676,2676,Direct,Organic,,
2677,2677,Direct,Paid,size,thought
2678,2678,Direct,Social,,
2679,2679,Twitter,Paid,,
2680,2680,Email Campaign,Organic,,
2681,2681,Twitter,Referral,,unit
2682,2682,Google,Organic,will,by
2683,2683,Facebook,Social,soldier,though
2684,2684,Twitter,Organic,,skin
2685,2685,Twitter,Paid,yes,
2686,2686,Email Campaign,Paid,,least
2687,2687,Facebook,Social,,
2688,2688,Google,Paid,,
2689,2689,Direct,Referral,,
2690,2690,Twitter,Organic,course,
2691,2691,Twitter,Social,,able
2692,2692,Twitter,Paid,issue,project
2693,2693,Direct,Paid,although,station
2694,2694,Twitter,Organic,,
2695,2695,Direct,Social,morning,
2696,2696,Facebook,Paid,major,
2697,2697,Twitter,Referral,,
2698,2698,Google,Referral,yet,same
2699,2699,Twitter,Organic,,
2700,2700,Facebook,Organic,apply,
2701,2701,Twitter,Referral,million,
2702,2702,Direct,Organic,,success
2703,2703,Email Campaign,Social,,even
2704,2704,Google,Referral,play,into
2705,2705,Direct,Referral,final,
2706,2706,Direct,Referral,,people
2707,2707,Twitter,Social,,
2708,2708,Email Campaign,Organic,,life
2709,2709,Email Campaign,Social,,
2710,2710,Google,Paid,,
2711,2711,Email Campaign,Referral,,
2712,2712,Direct,Organic,position,
2713,2713,Direct,Paid,alone,
2714,2714,Facebook,Organic,,
2715,2715,Twitter,Social,,
2716,2716,Google,Paid,measure,
2717,2717,Email Campaign,Social,,
2718,2718,Direct,Social,,
2719,2719,Email Campaign,Social,sense,
2720,2720,Email Campaign,Social,most,
2721,2721,Direct,Organic,return,usually
2722,2722,Facebook,Referral,open,
2723,2723,Email Campaign,Paid,somebody,yes
2724,2724,Facebook,Referral,next,be
2725,2725,Google,Paid,,
2726,2726,Twitter,Referral,,
2727,2727,Email Campaign,Paid,program,surface
2728,2728,Facebook,Organic,,
2729,2729,Facebook,Organic,,
2730,2730,Email Campaign,Social,compare,
2731,2731,Direct,Social,above,
2732,2732,Direct,Organic,,
2733,2733,Email Campaign,Social,despite,
2734,2734,Facebook,Organic,value,
2735,2735,Google,Referral,,
2736,2736,Twitter,Social,season,
2737,2737,Direct,Paid,professor,
2738,2738,Google,Social,,education
2739,2739,Email Campaign,Paid,,
2740,2740,Twitter,Referral,,research
2741,2741,Facebook,Social,leader,
2742,2742,Direct,Organic,,
2743,2743,Google,Organic,,
2744,2744,Direct,Organic,head,
2745,2745,Email Campaign,Social,control,
2746,2746,Google,Paid,look,
2747,2747,Google,Paid,could,
2748,2748,Direct,Organic,action,
2749,2749,Direct,Paid,,
2750,2750,Facebook,Organic,,
2751,2751,Twitter,Social,,
2752,2752,Email Campaign,Social,,
2753,2753,Google,Referral,international,
2754,2754,Direct,Social,,
2755,2755,Google,Paid,always,
2756,2756,Twitter,Paid,alone,
2757,2757,Google,Paid,,
2758,2758,Facebook,Organic,,stock
2759,2759,Twitter,Paid,,
2760,2760,Twitter,Paid,fight,reduce
2761,2761,Email Campaign,Referral,measure,
2762,2762,Twitter,Social,,
2763,2763,Twitter,Organic,,part
2764,2764,Email Campaign,Organic,,
2765,2765,Google,Organic,,bill
2766,2766,Direct,Paid,wife,future
2767,2767,Facebook,Referral,and,
2768,2768,Facebook,Social,,
2769,2769,Direct,Organic,,
2770,2770,Twitter,Organic,political,wide
2771,2771,Email Campaign,Social,,
2772,2772,Twitter,Organic,,
2773,2773,Direct,Paid,,
2774,2774,Email Campaign,Social,most,produce
2775,2775,Facebook,Social,sure,
2776,2776,Facebook,Paid,never,
2777,2777,Twitter,Social,,
2778,2778,Email Campaign,Organic,,
2779,2779,Google,Paid,cell,radio
2780,2780,Email Campaign,Social,message,
2781,2781,Direct,Paid,put,
2782,2782,Twitter,Paid,,space
2783,2783,Twitter,Referral,customer,exist
2784,2784,Email Campaign,Paid,such,
2785,2785,Twitter,Paid,week,
2786,2786,Google,Social,because,line
2787,2787,Email Campaign,Organic,,
2788,2788,Email Campaign,Referral,daughter,book
2789,2789,Email Campaign,Organic,,
2790,2790,Direct,Paid,,
2791,2791,Google,Paid,they,
2792,2792,Email Campaign,Paid,thus,
2793,2793,Google,Organic,,
2794,2794,Twitter,Organic,when,
2795,2795,Google,Referral,,
2796,2796,Twitter,Organic,according,style
2797,2797,Email Campaign,Social,,
2798,2798,Facebook,Organic,,your
2799,2799,Google,Paid,,
2800,2800,Google,Paid,,
2801,2801,Facebook,Paid,,piece
2802,2802,Google,Organic,,
2803,2803,Facebook,Social,chance,
2804,2804,Twitter,Referral,draw,
2805,2805,Facebook,Referral,,
2806,2806,Google,Organic,candidate,
2807,2807,Direct,Social,budget,
2808,2808,Direct,Paid,standard,easy
2809,2809,Google,Referral,dog,
2810,2810,Direct,Referral,,push
2811,2811,Twitter,Paid,,
2812,2812,Twitter,Paid,worry,
2813,2813,Email Campaign,Organic,individual,
2814,2814,Google,Referral,prove,
2815,2815,Direct,Referral,then,
2816,2816,Twitter,Organic,recent,
2817,2817,Facebook,Paid,region,
2818,2818,Facebook,Social,article,
2819,2819,Twitter,Social,,
2820,2820,Twitter,Referral,writer,ability
2821,2821,Email Campaign,Referral,unit,
2822,2822,Twitter,Referral,more,
2823,2823,Twitter,Referral,,
2824,2824,Email Campaign,Paid,,
2825,2825,Direct,Social,,employee
2826,2826,Facebook,Social,chance,
2827,2827,Google,Paid,knowledge,
2828,2828,Twitter,Paid,,woman
2829,2829,Email Campaign,Referral,,
2830,2830,Facebook,Referral,side,
2831,2831,Facebook,Organic,former,
2832,2832,Twitter,Organic,,present
2833,2833,Twitter,Paid,impact,
2834,2834,Facebook,Referral,,
2835,2835,Facebook,Referral,,
2836,2836,Google,Organic,on,
2837,2837,Facebook,Organic,over,
2838,2838,Email Campaign,Social,,
2839,2839,Facebook,Organic,tough,any
2840,2840,Twitter,Organic,consider,
2841,2841,Direct,Organic,,
2842,2842,Email Campaign,Paid,,available
2843,2843,Twitter,Referral,,
2844,2844,Facebook,Paid,,
2845,2845,Facebook,Paid,,
2846,2846,Direct,Organic,,painting
2847,2847,Facebook,Social,for,
2848,2848,Direct,Organic,,
2849,2849,Twitter,Referral,ahead,it
2850,2850,Direct,Organic,,board
2851,2851,Direct,Referral,hospital,
2852,2852,Facebook,Organic,coach,any
2853,2853,Facebook,Organic,,
2854,2854,Twitter,Organic,social,put
2855,2855,Google,Referral,,term
2856,2856,Email Campaign,Social,,theory
2857,2857,Twitter,Referral,draw,
2858,2858,Google,Paid,,others
2859,2859,Direct,Social,,
2860,2860,Twitter,Paid,reach,
2861,2861,Email Campaign,Organic,wear,
2862,2862,Google,Paid,,
2863,2863,Facebook,Paid,guy,
2864,2864,Direct,Referral,,
2865,2865,Direct,Organic,style,modern
2866,2866,Email Campaign,Paid,main,
2867,2867,Facebook,Social,minute,remain
2868,2868,Direct,Paid,,do
2869,2869,Email Campaign,Referral,main,
2870,2870,Twitter,Referral,understand,
2871,2871,Direct,Social,,
2872,2872,Twitter,Organic,particularly,bill
2873,2873,Google,Social,,
2874,2874,Direct,Referral,,
2875,2875,Twitter,Referral,very,
2876,2876,Google,Referral,low,dog
2877,2877,Google,Social,assume,keep
2878,2878,Email Campaign,Paid,product,
2879,2879,Direct,Social,cup,
2880,2880,Twitter,Referral,full,
2881,2881,Google,Organic,,
2882,2882,Direct,Organic,same,
2883,2883,Direct,Organic,,
2884,2884,Email Campaign,Organic,future,
2885,2885,Twitter,Social,base,
2886,2886,Direct,Social,feeling,
2887,2887,Google,Social,,
2888,2888,Twitter,Paid,,
2889,2889,Facebook,Paid,necessary,campaign
2890,2890,Google,Organic,receive,
2891,2891,Facebook,Social,especially,
2892,2892,Google,Referral,major,
2893,2893,Email Campaign,Social,,itself
2894,2894,Facebook,Paid,take,
2895,2895,Twitter,Paid,,
2896,2896,Twitter,Social,,list
2897,2897,Twitter,Referral,,eight
2898,2898,Google,Social,,
2899,2899,Email Campaign,Organic,challenge,
2900,2900,Twitter,Organic,candidate,
2901,2901,Direct,Referral,,
2902,2902,Direct,Social,financial,
2903,2903,Twitter,Organic,,program
2904,2904,Email Campaign,Paid,western,
2905,2905,Facebook,Social,,
2906,2906,Direct,Organic,,
2907,2907,Direct,Paid,scene,
2908,2908,Direct,Organic,care,
2909,2909,Twitter,Paid,campaign,our
2910,2910,Twitter,Organic,generation,
2911,2911,Direct,Social,,
2912,2912,Facebook,Social,,
2913,2913,Direct,Paid,,
2914,2914,Email Campaign,Referral,,
2915,2915,Email Campaign,Paid,ball,
2916,2916,Email Campaign,Social,,
2917,2917,Facebook,Organic,environmental,
2918,2918,Direct,Organic,,
2919,2919,Twitter,Paid,must,
2920,2920,Email Campaign,Organic,,
2921,2921,Direct,Social,upon,town
2922,2922,Google,Referral,,
2923,2923,Direct,Referral,today,
2924,2924,Direct,Social,,then
2925,2925,Email Campaign,Social,,current
2926,2926,Google,Social,teacher,cold
2927,2927,Facebook,Paid,because,
2928,2928,Google,Social,likely,
2929,2929,Facebook,Paid,Democrat,
2930,2930,Direct,Paid,,
2931,2931,Twitter,Organic,,
2932,2932,Email Campaign,Organic,hospital,
2933,2933,Facebook,Paid,learn,
2934,2934,Email Campaign,Paid,,
2935,2935,Google,Paid,,join
2936,2936,Google,Organic,,
2937,2937,Google,Social,,
2938,2938,Facebook,Organic,just,
2939,2939,Google,Referral,late,
2940,2940,Facebook,Social,,opportunity
2941,2941,Direct,Social,many,you
2942,2942,Facebook,Organic,exactly,when
2943,2943,Twitter,Paid,notice,
2944,2944,Google,Organic,government,
2945,2945,Direct,Paid,,
2946,2946,Direct,Paid,,
2947,2947,Google,Organic,real,yeah
2948,2948,Direct,Referral,life,
2949,2949,Google,Social,probably,
2950,2950,Email Campaign,Paid,vote,
2951,2951,Direct,Social,,
2952,2952,Google,Organic,push,
2953,2953,Twitter,Social,,
2954,2954,Direct,Referral,security,standard
2955,2955,Facebook,Organic,consumer,
2956,2956,Facebook,Social,,
2957,2957,Email Campaign,Referral,near,chair
2958,2958,Google,Referral,,
2959,2959,Direct,Referral,thus,
2960,2960,Email Campaign,Referral,,deal
2961,2961,Email Campaign,Social,,
2962,2962,Facebook,Social,magazine,strong
2963,2963,Facebook,Paid,,
2964,2964,Google,Referral,quite,
2965,2965,Facebook,Social,plan,
2966,2966,Twitter,Organic,arm,
2967,2967,Facebook,Paid,,
2968,2968,Direct,Referral,accept,special
2969,2969,Twitter,Organic,plan,memory
2970,2970,Twitter,Organic,,
2971,2971,Facebook,Paid,,behind
2972,2972,Direct,Organic,,plant
2973,2973,Google,Organic,,
2974,2974,Twitter,Organic,movie,
2975,2975,Google,Referral,,
2976,2976,Twitter,Referral,government,take
2977,2977,Twitter,Referral,,
2978,2978,Direct,Organic,option,
2979,2979,Google,Social,agreement,
2980,2980,Direct,Social,stop,
2981,2981,Facebook,Social,,
2982,2982,Google,Referral,,box
2983,2983,Facebook,Social,,talk
2984,2984,Twitter,Referral,,capital
2985,2985,Email Campaign,Referral,condition,
2986,2986,Direct,Paid,,
2987,2987,Twitter,Referral,,
2988,2988,Email Campaign,Social,apply,somebody
2989,2989,Direct,Paid,,
2990,2990,Twitter,Referral,,
2991,2991,Facebook,Referral,,
2992,2992,Facebook,Paid,,
2993,2993,Google,Referral,,
2994,2994,Email Campaign,Referral,,
2995,2995,Direct,Paid,whether,
2996,2996,Twitter,Organic,,
2997,2997,Google,Social,rest,
2998,2998,Direct,Referral,,
2999,2999,Email Campaign,Paid,,
3000,3000,Twitter,Social,,
3001,3001,Google,Social,,
3002,3002,Email Campaign,Social,continue,
3003,3003,Twitter,Social,,can
3004,3004,Email Campaign,Referral,,paper
3005,3005,Direct,Referral,around,
3006,3006,Direct,Organic,program,door
3007,3007,Email Campaign,Referral,,
3008,3008,Direct,Organic,small,
3009,3009,Direct,Paid,,
3010,3010,Twitter,Paid,,
3011,3011,Twitter,Organic,me,
3012,3012,Google,Paid,party,final
3013,3013,Direct,Organic,eight,
3014,3014,Direct,Organic,general,
3015,3015,Direct,Referral,into,alone
3016,3016,Facebook,Paid,character,
3017,3017,Direct,Paid,,
3018,3018,Twitter,Organic,,reality
3019,3019,Twitter,Social,open,
3020,3020,Google,Social,month,
3021,3021,Direct,Organic,green,
3022,3022,Facebook,Organic,trip,
3023,3023,Email Campaign,Organic,,help
3024,3024,Google,Referral,finally,
3025,3025,Google,Paid,Democrat,indicate
3026,3026,Email Campaign,Social,firm,
3027,3027,Google,Social,,coach
3028,3028,Direct,Organic,,
3029,3029,Twitter,Organic,,others
3030,3030,Email Campaign,Referral,mouth,
3031,3031,Google,Social,,
3032,3032,Direct,Organic,say,
3033,3033,Twitter,Social,once,
3034,3034,Google,Social,,
3035,3035,Email Campaign,Paid,writer,
3036,3036,Email Campaign,Organic,,discussion
3037,3037,Facebook,Social,question,reveal
3038,3038,Facebook,Paid,,bar
3039,3039,Twitter,Organic,ready,
3040,3040,Email Campaign,Paid,add,education
3041,3041,Facebook,Paid,hospital,
3042,3042,Google,Social,,
3043,3043,Twitter,Social,,
3044,3044,Direct,Social,land,
3045,3045,Google,Paid,,
3046,3046,Twitter,Referral,,boy
3047,3047,Twitter,Organic,partner,
3048,3048,Google,Paid,sit,
3049,3049,Direct,Organic,,herself
3050,3050,Email Campaign,Referral,,wish
3051,3051,Google,Social,,option
3052,3052,Google,Organic,,
3053,3053,Twitter,Referral,second,law
3054,3054,Google,Organic,his,majority
3055,3055,Facebook,Social,boy,occur
3056,3056,Google,Social,capital,ago
3057,3057,Email Campaign,Social,,big
3058,3058,Twitter,Referral,,
3059,3059,Email Campaign,Organic,,play
3060,3060,Twitter,Social,lot,make
3061,3061,Email Campaign,Organic,,
3062,3062,Direct,Social,,crime
3063,3063,Direct,Organic,already,
3064,3064,Twitter,Organic,,
3065,3065,Direct,Social,career,
3066,3066,Facebook,Referral,give,chance
3067,3067,Direct,Referral,,also
3068,3068,Twitter,Social,,
3069,3069,Twitter,Social,,friend
3070,3070,Twitter,Paid,rate,less
3071,3071,Facebook,Paid,,
3072,3072,Google,Paid,,explain
3073,3073,Google,Social,reason,
3074,3074,Direct,Referral,so,drug
3075,3075,Facebook,Organic,,at
3076,3076,Direct,Referral,teach,
3077,3077,Twitter,Paid,,
3078,3078,Twitter,Social,eight,
3079,3079,Direct,Referral,lay,
3080,3080,Google,Paid,,
3081,3081,Twitter,Organic,,
3082,3082,Twitter,Paid,,
3083,3083,Google,Referral,,
3084,3084,Facebook,Social,wear,
3085,3085,Email Campaign,Social,,
3086,3086,Twitter,Organic,,
3087,3087,Facebook,Social,up,
3088,3088,Email Campaign,Paid,until,
3089,3089,Twitter,Social,street,
3090,3090,Email Campaign,Paid,land,
3091,3091,Twitter,Organic,,
3092,3092,Direct,Organic,identify,way
3093,3093,Facebook,Paid,,between
3094,3094,Twitter,Organic,whether,
3095,3095,Twitter,Paid,four,health
3096,3096,Twitter,Paid,,miss
3097,3097,Direct,Paid,,also
3098,3098,Email Campaign,Paid,address,
3099,3099,Google,Organic,experience,
3100,3100,Google,Paid,series,
3101,3101,Email Campaign,Social,trouble,
3102,3102,Email Campaign,Social,lot,
3103,3103,Email Campaign,Social,,
3104,3104,Email Campaign,Organic,when,
3105,3105,Facebook,Paid,,
3106,3106,Facebook,Referral,live,
3107,3107,Facebook,Paid,however,
3108,3108,Email Campaign,Paid,drive,degree
3109,3109,Email Campaign,Paid,,
3110,3110,Google,Social,,arrive
3111,3111,Facebook,Organic,girl,
3112,3112,Direct,Organic,,
3113,3113,Google,Referral,worker,analysis
3114,3114,Email Campaign,Referral,,occur
3115,3115,Google,Organic,provide,
3116,3116,Direct,Organic,occur,subject
3117,3117,Twitter,Paid,,
3118,3118,Email Campaign,Paid,local,
3119,3119,Twitter,Social,institution,such
3120,3120,Direct,Paid,,
3121,3121,Twitter,Organic,despite,them
3122,3122,Email Campaign,Organic,economic,
3123,3123,Twitter,Paid,particularly,
3124,3124,Google,Organic,study,
3125,3125,Email Campaign,Paid,box,
3126,3126,Twitter,Paid,us,
3127,3127,Direct,Social,,
3128,3128,Google,Organic,option,
3129,3129,Direct,Organic,evening,
3130,3130,Google,Organic,practice,
3131,3131,Google,Paid,traditional,
3132,3132,Email Campaign,Social,would,
3133,3133,Google,Social,,
3134,3134,Twitter,Referral,itself,
3135,3135,Facebook,Paid,skin,
3136,3136,Email Campaign,Referral,,
3137,3137,Twitter,Organic,,
3138,3138,Twitter,Organic,,
3139,3139,Facebook,Paid,listen,
3140,3140,Email Campaign,Organic,its,
3141,3141,Twitter,Social,community,
3142,3142,Google,Paid,,
3143,3143,Twitter,Organic,value,from
3144,3144,Twitter,Referral,it,
3145,3145,Facebook,Paid,nearly,
3146,3146,Email Campaign,Paid,air,though
3147,3147,Facebook,Referral,card,
3148,3148,Twitter,Social,,
3149,3149,Google,Social,,
3150,3150,Email Campaign,Social,,
3151,3151,Google,Organic,,
3152,3152,Direct,Paid,,
3153,3153,Direct,Social,rate,
3154,3154,Direct,Paid,brother,
3155,3155,Email Campaign,Paid,short,
3156,3156,Facebook,Organic,,
3157,3157,Facebook,Paid,maintain,
3158,3158,Direct,Social,put,
3159,3159,Twitter,Social,financial,item
3160,3160,Facebook,Organic,into,
3161,3161,Email Campaign,Referral,economic,
3162,3162,Twitter,Paid,,
3163,3163,Direct,Paid,medical,
3164,3164,Direct,Organic,impact,
3165,3165,Twitter,Paid,,
3166,3166,Email Campaign,Organic,,
3167,3167,Twitter,Paid,,scene
3168,3168,Facebook,Social,,
3169,3169,Twitter,Paid,from,
3170,3170,Direct,Referral,pressure,education
3171,3171,Direct,Referral,economy,thing
3172,3172,Facebook,Referral,,somebody
3173,3173,Direct,Organic,,
3174,3174,Twitter,Referral,result,
3175,3175,Facebook,Social,,
3176,3176,Google,Paid,,
3177,3177,Email Campaign,Social,that,
3178,3178,Direct,Social,enough,
3179,3179,Direct,Social,,
3180,3180,Direct,Organic,voice,radio
3181,3181,Direct,Organic,,
3182,3182,Direct,Referral,,
3183,3183,Twitter,Organic,,
3184,3184,Twitter,Social,,most
3185,3185,Direct,Organic,,green
3186,3186,Twitter,Organic,,
3187,3187,Twitter,Referral,size,
3188,3188,Google,Social,,
3189,3189,Email Campaign,Social,politics,check
3190,3190,Direct,Organic,court,
3191,3191,Direct,Organic,parent,
3192,3192,Google,Paid,,
3193,3193,Email Campaign,Referral,simply,
3194,3194,Email Campaign,Referral,,
3195,3195,Email Campaign,Referral,free,
3196,3196,Email Campaign,Paid,wait,
3197,3197,Twitter,Organic,other,
3198,3198,Direct,Social,,method
3199,3199,Facebook,Social,contain,
3200,3200,Twitter,Paid,,
3201,3201,Email Campaign,Organic,,data
3202,3202,Twitter,Referral,technology,
3203,3203,Facebook,Social,although,
3204,3204,Facebook,Organic,,
3205,3205,Facebook,Paid,pressure,heart
3206,3206,Facebook,Paid,,
3207,3207,Twitter,Organic,stock,
3208,3208,Twitter,Referral,why,
3209,3209,Email Campaign,Organic,,
3210,3210,Direct,Referral,pull,
3211,3211,Twitter,Organic,not,
3212,3212,Google,Organic,start,
3213,3213,Twitter,Referral,,skill
3214,3214,Twitter,Referral,,
3215,3215,Twitter,Organic,,
3216,3216,Facebook,Organic,,
3217,3217,Facebook,Paid,spring,
3218,3218,Email Campaign,Social,,
3219,3219,Direct,Organic,,soon
3220,3220,Twitter,Social,,
3221,3221,Direct,Organic,,wife
3222,3222,Facebook,Paid,,
3223,3223,Facebook,Organic,sure,
3224,3224,Twitter,Social,,
3225,3225,Google,Referral,,toward
3226,3226,Direct,Social,remember,
3227,3227,Direct,Paid,question,
3228,3228,Twitter,Organic,cell,
3229,3229,Direct,Social,,day
3230,3230,Twitter,Referral,break,
3231,3231,Twitter,Paid,,
3232,3232,Facebook,Referral,relate,
3233,3233,Twitter,Paid,,
3234,3234,Facebook,Organic,no,message
3235,3235,Twitter,Paid,option,
3236,3236,Twitter,Referral,talk,ask
3237,3237,Facebook,Organic,,national
3238,3238,Twitter,Social,,
3239,3239,Google,Organic,culture,while
3240,3240,Google,Organic,,brother
